eval/6000.0_reward_std,eval/12000.0_reward_mean,eval/6000.0_normalized_score_mean,eval/6000.0_normalized_score_std,epoch,eval/12000.0_normalized_score_mean,eval/12000.0_normalized_score_std,eval/12000.0_reward_std,eval/6000.0_reward_mean,update/policy_loss,update/gradient_step,update/loss_reward,update/loss_action,epoch_time,update/learning_rate
0.2739463188876591,-1.382077141838744,-1.388147953144567,0.2739463188876591,0,-1.382077141838744,0.28904037065062815,0.28904037065062815,-1.388147953144567,,,,,,
35.924284706544995,384.91320662066244,377.59027575794715,35.924284706544995,1,384.91320662066244,44.328245213797246,44.328245213797246,377.59027575794715,0.22864268570969157,1000,4.190301230002922e-05,0.22860078269739154,28.679606199264526,1.001e-05
1.5472585727058568,-14.139201137331886,-16.508646477902985,1.5472585727058568,2,-14.139201137331886,1.415049533124918,1.415049533124918,-16.508646477902985,0.14106933719984757,2000,7.934867361772026e-06,0.1410614023324858,29.331968069076538,2.001e-05
4.833619265934004,114.74217655067267,109.11961144138789,4.833619265934004,3,114.74217655067267,11.105615040024867,11.105615040024867,109.11961144138789,0.12687583657419407,3000,3.4916306027919623e-06,0.1268723449435913,29.143857955932617,3.001e-05
3.635630387942794,76.35371366463954,75.56281752097075,3.635630387942794,4,76.35371366463954,4.301284012992018,4.301284012992018,75.56281752097075,0.10884045055256009,4000,1.9936688662619458e-06,0.10883845688369383,28.112869024276733,4.0010000000000005e-05
2.640943820953746,59.8490310324288,63.23613815621292,2.640943820953746,5,59.8490310324288,2.6122293539171326,2.6122293539171326,63.23613815621292,0.08971849111805728,5000,1.2149990500341458e-06,0.08971727611900725,28.22867441177368,5.0010000000000004e-05
3.8141018151523376,58.846192641339165,58.1818843450032,3.8141018151523376,6,58.846192641339165,3.1161278303622013,3.1161278303622013,58.1818843450032,0.09304241600974456,6000,8.346741352058232e-07,0.09304158133560934,28.619247674942017,6.0009999999999996e-05
5.218202733996723,66.19755302374469,64.79999714794783,5.218202733996723,7,66.19755302374469,3.4855903445281413,3.4855903445281413,64.79999714794783,0.09004669708444221,7000,7.494771315991813e-07,0.09004594760731062,30.080159664154053,7.001e-05
4.784751301586705,69.27501767553686,66.98407456630477,4.784751301586705,8,69.27501767553686,3.6526826449629946,3.6526826449629946,66.98407456630477,0.08380983058850788,8000,4.990310342205867e-07,0.08380933155747367,28.888425827026367,8.001e-05
3.71774514398314,54.02820964722292,65.25742874237396,3.71774514398314,9,54.02820964722292,17.138078665724862,17.138078665724862,65.25742874237396,0.08102361022416826,9000,3.362039377458818e-07,0.08102327402023052,28.683722257614136,9.001e-05
13.028915830179226,100.03324856280769,105.15937961655575,13.028915830179226,10,100.03324856280769,8.959485095004888,8.959485095004888,105.15937961655575,0.07883070698830795,10000,3.7911378341609887e-07,0.07883032787452453,29.11510968208313,0.0001
1.2299297652919983,61.438245963973614,60.76614053329276,1.2299297652919983,11,61.438245963973614,1.2153493309281544,1.2153493309281544,60.76614053329276,0.08018627488237783,11000,4.986006592227245e-07,0.08018577628171861,28.164556980133057,0.0001
140.3786628130512,412.3799008014589,373.65468956424763,140.3786628130512,12,412.3799008014589,105.91254272761728,105.91254272761728,373.65468956424763,0.07176327899308726,12000,2.5592742896065175e-07,0.07176302306565831,27.92465353012085,0.0001
79.81900360417679,503.1326648397674,352.933646609272,79.81900360417679,13,503.1326648397674,140.76478301101278,140.76478301101278,352.933646609272,0.07617763136898138,13000,5.425671352032451e-07,0.07617708880184618,29.087087392807007,0.0001
2.639303769274877,65.63516070699141,64.54613732424613,2.639303769274877,14,65.63516070699141,2.963881376090396,2.963881376090396,64.54613732424613,0.06478308655830411,14000,4.210159869716529e-07,0.06478266554231714,29.346205472946167,0.0001
2.4018146463178938,65.55981390289132,61.11509557995405,2.4018146463178938,15,65.55981390289132,3.372261902365619,3.372261902365619,61.11509557995405,0.0673653548363816,15000,6.555209863147559e-07,0.0673646993153953,28.3144428730011,0.0001
2.995575016912113,59.73633291460891,61.330765327329104,2.995575016912113,16,59.73633291460891,2.3801059145280132,2.3801059145280132,61.330765327329104,0.06411852559411207,16000,3.7940530687241874e-07,0.06411814618880521,28.660804510116577,0.0001
13.284680854097624,67.09040811457224,72.83175647646759,13.284680854097624,17,67.09040811457224,5.971671994364734,5.971671994364734,72.83175647646759,0.062075725196894124,17000,3.436831827582432e-07,0.062075381513711364,28.449971914291382,0.0001
6.475447678108171,94.70983044166397,104.54862763636766,6.475447678108171,18,94.70983044166397,18.74000929595558,18.74000929595558,104.54862763636766,0.05966742581070234,18000,4.1773805535581834e-07,0.059667008072646986,28.123645305633545,0.0001
9.882205369235203,128.82421667375826,105.07288482953686,9.882205369235203,19,128.82421667375826,37.126916738566834,37.126916738566834,105.07288482953686,0.060400095552441184,19000,4.959188824661385e-07,0.06039959963355872,28.9223690032959,0.0001
2.7332966343465195,60.58376263423154,61.150258267128166,2.7332966343465195,20,60.58376263423154,2.7870441810680457,2.7870441810680457,61.150258267128166,0.05707357662489012,20000,3.7078556257887253e-07,0.05707320583932754,28.84152126312256,0.0001
51.79987134637022,394.1396318217113,424.8130854724939,51.79987134637022,21,394.1396318217113,95.97474602884415,95.97474602884415,424.8130854724939,0.05635410646351847,21000,2.6637195516757585e-07,0.0563538400915633,28.55031657218933,0.0001
11.224032901129878,122.51089417507701,112.30127643154984,11.224032901129878,22,122.51089417507701,28.176762971635423,28.176762971635423,112.30127643154984,0.057496371530029226,22000,3.6769773614515364e-07,0.05749600383229308,28.536242961883545,0.0001
