eval/12000.0_reward_mean,eval/12000.0_normalized_score_mean,eval/6000.0_reward_std,epoch,eval/6000.0_normalized_score_std,eval/12000.0_reward_std,eval/12000.0_normalized_score_std,eval/6000.0_reward_mean,eval/6000.0_normalized_score_mean,update/gradient_step,update/loss_reward,epoch_time,update/loss_action,update/policy_loss,update/learning_rate
72.08422489769016,72.08422489769016,5.132725175771608,32,5.132725175771608,4.247620925129404,4.247620925129404,63.156128768890405,63.156128768890405,32000,3.6037322246621946e-07,34.052703619003296,0.00048397458442376597,0.00048433495764623217,0.0001
60.711011263305274,60.711011263305274,2.2792372100316696,33,2.2792372100316696,2.2705816468262574,2.2705816468262574,56.911393917533324,56.911393917533324,33000,4.2105741868696446e-07,33.49789571762085,0.000491493934144437,0.000491914991563124,0.0001
53.95150025748892,53.95150025748892,0.6863315888409806,34,0.6863315888409806,1.2177013964248846,1.2177013964248846,50.14688557456702,50.14688557456702,34000,5.058903844711658e-07,34.11467218399048,0.0004938139598633462,0.0004943198502478174,0.0001
52.06969115731467,52.06969115731467,1.1521753457076969,35,1.1521753457076969,1.8753191094703456,1.8753191094703456,50.17000991108594,50.17000991108594,35000,2.4113664297255274e-07,33.32085347175598,0.0004486987335308074,0.00044893987017377996,0.0001
62.71988141780582,62.71988141780582,2.929421826252115,36,2.929421826252115,2.5916827196775336,2.5916827196775336,56.35105733019408,56.35105733019408,36000,3.781352453495424e-07,34.035218715667725,0.0004573757613529517,0.0004577538965983012,0.0001
68.31351330753319,68.31351330753319,1.5863728313303085,37,1.5863728313303085,2.504343918434885,2.504343918434885,60.957526941131995,60.957526941131995,37000,3.5662539811924225e-07,34.020578145980835,0.0004710211659621074,0.0004713777913602266,0.0001
49.20504148184117,49.20504148184117,1.6528927838839595,38,1.6528927838839595,1.5138622727729487,1.5138622727729487,48.57377535087708,48.57377535087708,38000,5.231356994783935e-07,34.13404631614685,0.00045930950932318766,0.00045983264502266606,0.0001
35.85021012747027,35.85021012747027,0.7018908110429352,39,0.7018908110429352,0.9724451311128548,0.9724451311128548,34.894990196948704,34.894990196948704,39000,3.442103088603601e-07,33.98948836326599,0.0004442428956780701,0.00044458710598693047,0.0001
49.95335728650588,49.95335728650588,1.8240025326450593,40,1.8240025326450593,1.4839449103397215,1.4839449103397215,46.82514331441946,46.82514331441946,40000,3.3567573183111675e-07,33.50066518783569,0.00047642488859268574,0.00047676056432451687,0.0001
40.188392187109706,40.188392187109706,1.11133048555957,41,1.11133048555957,0.9445031001323354,0.9445031001323354,38.339880429316864,38.339880429316864,41000,3.111057218854244e-07,33.88478684425354,0.00043267677491080225,0.00043298788063268767,0.0001
64.58282676591018,64.58282676591018,1.3876276365309512,42,1.3876276365309512,2.028909473991773,2.028909473991773,58.4083043828817,58.4083043828817,42000,3.561779874760745e-07,34.29922652244568,0.0004451861333179179,0.00044554231130539395,0.0001
47.093342171756646,47.093342171756646,1.0349089133363585,43,1.0349089133363585,1.3208925563593583,1.3208925563593583,45.431690996116885,45.431690996116885,43000,2.9394825086561416e-07,34.421703815460205,0.000461802017773308,0.0004620959660241736,0.0001
53.31589828860499,53.31589828860499,1.1078888099549882,44,1.1078888099549882,1.8502135917559968,1.8502135917559968,48.018367102905366,48.018367102905366,44000,2.558857333965519e-07,34.06405162811279,0.0004537917982025424,0.000454047683935939,0.0001
50.21231778838498,50.21231778838498,1.2773837187689383,45,1.2773837187689383,1.8445038277604069,1.8445038277604069,46.725443534004036,46.725443534004036,45000,3.066924758442146e-07,33.35506224632263,0.0004606347389762665,0.0004609414314521107,0.0001
47.250221541753376,47.250221541753376,1.3912673878441955,46,1.3912673878441955,0.683031281653506,0.683031281653506,45.5273295165067,45.5273295165067,46000,3.650683932706792e-07,34.05434989929199,0.0004527447043952148,0.0004531097727884855,0.0001
45.466090232582175,45.466090232582175,1.1761797821554802,47,1.1761797821554802,0.9927230107679459,0.9927230107679459,43.316869898845496,43.316869898845496,47000,2.539958423545328e-07,34.197514057159424,0.00042705440271672624,0.00042730839855908075,0.0001
55.57597782806149,55.57597782806149,0.8632644748823567,48,0.8632644748823567,1.4687544998815425,1.4687544998815425,51.96616222287663,51.96616222287663,48000,2.6262955685843935e-07,33.74363660812378,0.0004379923076944607,0.0004382549372513191,0.0001
48.88879564912136,48.88879564912136,0.9653693723932172,49,0.9653693723932172,0.9165148890891018,0.9165148890891018,46.153323355258024,46.153323355258024,49000,3.64472305539223e-07,35.40247678756714,0.00043262144585483515,0.0004329859181603744,0.0001
57.74991232351725,57.74991232351725,3.6852997578435223,50,3.6852997578435223,3.360888411050667,3.360888411050667,53.62573422412713,53.62573422412713,50000,2.408313344230064e-07,34.28748822212219,0.0004412062659142915,0.0004414470972487145,0.0001
73.20175981118027,73.20175981118027,1.6454086394333465,51,1.6454086394333465,2.7067100904615264,2.7067100904615264,67.58526825534645,67.58526825534645,51000,2.2493812778791625e-07,35.04163455963135,0.00046583350401766546,0.0004660584421454534,0.0001
51.769134454152734,51.769134454152734,1.3624932320565701,52,1.3624932320565701,1.3848193481500257,1.3848193481500257,47.18767266793825,47.18767266793825,52000,2.6913715468303476e-07,34.09633994102478,0.0004434550511853192,0.0004437241883400022,0.0001
41.952979357424,41.952979357424,0.646861921195417,53,0.646861921195417,1.9936880994572475,1.9936880994572475,40.805965520102,40.805965520102,53000,2.7312773898676857e-07,34.72763657569885,0.0004169099678625991,0.0004171830956015859,0.0001
54.01869024476366,54.01869024476366,1.417196434253347,54,1.417196434253347,1.659604787342847,1.659604787342847,50.04070626256096,50.04070626256096,54000,2.3978544567183694e-07,34.03923749923706,0.00045747645837023186,0.0004577162438159037,0.0001
60.23217156998275,60.23217156998275,1.8526348088072895,55,1.8526348088072895,1.276073621585602,1.276073621585602,55.22505771249229,55.22505771249229,55000,3.074878232818054e-07,34.56103205680847,0.00044990981738238987,0.00045021730520567165,0.0001
38.300365667729054,38.300365667729054,1.199926441934321,56,1.199926441934321,1.3121854030556381,1.3121854030556381,38.122164599282556,38.122164599282556,56000,2.916848846768777e-07,34.6774480342865,0.00045201897816494595,0.00045231066304962284,0.0001
39.76968639260265,39.76968639260265,0.6299899692673796,57,0.6299899692673796,0.46665484862434503,0.46665484862434503,38.10634509364759,38.10634509364759,57000,3.655753216602857e-07,34.04139733314514,0.00045107564788892166,0.0004514412232105819,0.0001
53.846225609359934,53.846225609359934,1.1800208908466865,58,1.1800208908466865,1.9934949838863754,1.9934949838863754,49.49496007483783,49.49496007483783,58000,2.4635786882280477e-07,33.90652823448181,0.0004122927943728421,0.00041253915224166493,0.0001
40.98028959659173,40.98028959659173,0.6431738800577708,59,0.6431738800577708,0.5725201781732131,0.5725201781732131,38.93688949529515,38.93688949529515,59000,2.754923370144566e-07,33.11112332344055,0.0004310956778981989,0.00043137117023521335,0.0001
51.428086357566414,51.428086357566414,0.9573876644202992,60,0.9573876644202992,1.1340351410299805,1.1340351410299805,47.70647302889172,47.70647302889172,60000,2.8285706759477995e-07,33.97119688987732,0.00042739168662076025,0.00042767454368835504,0.0001
50.375873709320565,50.375873709320565,0.6949777007952375,61,0.6949777007952375,0.7866395564359641,0.7866395564359641,46.93725684960646,46.93725684960646,61000,2.7254090227820444e-07,33.9219114780426,0.00041906583885409284,0.00041933837975637105,0.0001
42.71848894888656,42.71848894888656,0.8194821402131679,62,0.8194821402131679,0.7815501485319599,0.7815501485319599,42.676227208561706,42.676227208561706,62000,2.0859943067726168e-07,33.226988554000854,0.00043676824218496303,0.0004369768416156403,0.0001
72.5981815094205,72.5981815094205,3.679480189210901,63,3.679480189210901,2.4181148722445296,2.4181148722445296,68.39886065889341,68.39886065889341,63000,2.0861881581709747e-07,33.99938631057739,0.00046815397527630656,0.00046836259409212364,0.0001
39.44827682174841,39.44827682174841,0.6996815467800338,64,0.6996815467800338,1.1609841448957292,1.1609841448957292,38.584730435399685,38.584730435399685,64000,2.336028112622159e-07,34.01411032676697,0.0004190262336498584,0.0004192598364611206,0.0001
32.84477185435875,32.84477185435875,0.7466615957631277,65,0.7466615957631277,0.38137400776268915,0.38137400776268915,35.492471006769506,35.492471006769506,65000,2.707307277239948e-07,33.10836410522461,0.00041778821172115286,0.0004180589424488769,0.0001
54.25712111721541,54.25712111721541,0.7629672505344874,66,0.7629672505344874,1.3552240472249786,1.3552240472249786,50.31899054980922,50.31899054980922,66000,2.4214803133632855e-07,34.01469373703003,0.00044921167517902546,0.0004494538232103618,0.0001
38.11766566434933,38.11766566434933,0.7129177541626893,67,0.7129177541626893,0.558019443347429,0.558019443347429,38.42164169114687,38.42164169114687,67000,2.296132781286754e-07,33.9594943523407,0.0004815350075528574,0.00048176462083098604,0.0001
34.68350835347634,34.68350835347634,0.5786985830350116,68,0.5786985830350116,0.6393727388195525,0.6393727388195525,34.98175315043353,34.98175315043353,68000,2.2846968661789458e-07,33.15235614776611,0.0004204785341608139,0.0004207070038474318,0.0001
46.127250623364915,46.127250623364915,1.046720748752691,69,1.046720748752691,1.5685618019356526,1.5685618019356526,49.35137846889337,49.35137846889337,69000,2.393372086892002e-07,33.929041624069214,0.0004389599965999588,0.000439199333808648,0.0001
39.909427481459,39.909427481459,0.7837141561125015,70,0.7837141561125015,0.7025379704924726,0.7025379704924726,43.490490672503185,43.490490672503185,70000,2.2530902938888095e-07,33.94727611541748,0.0004088240119277789,0.0004090493209571678,0.0001
46.17755106679702,46.17755106679702,0.8376077781669833,71,0.8376077781669833,0.764875198854584,0.764875198854584,46.45300334055065,46.45300334055065,71000,2.217563097410701e-07,33.26867961883545,0.00041373964639550287,0.00041396140270524395,0.0001
41.32213573838749,41.32213573838749,0.9175174269133956,72,0.9175174269133956,0.5628817596339724,0.5628817596339724,43.80608287056142,43.80608287056142,72000,1.7441105283838364e-07,33.874927282333374,0.0004180148243084656,0.000418189235361304,0.0001
42.367146400637886,42.367146400637886,0.36639747012968066,73,0.36639747012968066,0.4700783645040369,0.4700783645040369,41.49660076807866,41.49660076807866,73000,2.662487761290035e-07,33.9119827747345,0.0004515684322718113,0.0004518346810479403,0.0001
39.39451191034981,39.39451191034981,0.9282647426474007,74,0.9282647426474007,0.41498072221507043,0.41498072221507043,41.96985344254674,41.96985344254674,74000,2.6260493674660734e-07,33.59289240837097,0.00042738827530383784,0.00042765088024058443,0.0001
29.8547411658011,29.8547411658011,0.43155431481252016,75,0.43155431481252016,0.6211000854164785,0.6211000854164785,33.16161422789956,33.16161422789956,75000,2.1107869701660798e-07,34.25655555725098,0.0004367647422720672,0.00043697582096908377,0.0001
37.681936265268156,37.681936265268156,0.4613857730561297,76,0.4613857730561297,0.5412149906485114,0.5412149906485114,39.802038169930995,39.802038169930995,76000,1.85177167542457e-07,33.907259941101074,0.00041353377380772433,0.0004137189509752668,0.0001
45.32450850091577,45.32450850091577,0.7826398121695262,77,0.7826398121695262,0.9296990237843159,0.9296990237843159,51.350209272216134,51.350209272216134,77000,2.6172144447529103e-07,34.19517946243286,0.00045295398148716403,0.0004532157029316393,0.0001
62.3100382352613,62.3100382352613,1.8314510311885546,78,1.8314510311885546,6.374024933722571,6.374024933722571,68.44372637753004,68.44372637753004,78000,1.6318503965332943e-07,34.438709020614624,0.00041644032739631315,0.00041660351243596647,0.0001
37.334355306436336,37.334355306436336,0.8597030082565995,79,0.8597030082565995,1.029811540146933,1.029811540146933,37.530161125129226,37.530161125129226,79000,3.167347536271315e-07,33.53713536262512,0.0004320131808409571,0.0004323299155945842,0.0001
35.74613795607243,35.74613795607243,0.8030790049805443,80,0.8030790049805443,0.4246489137955409,0.4246489137955409,35.890757435458234,35.890757435458234,80000,1.933585123999061e-07,33.91596174240112,0.0004505461825195033,0.00045073954103190317,0.0001
32.14183332541971,32.14183332541971,0.444505572916979,81,0.444505572916979,0.5320258220026551,0.5320258220026551,35.59389335885336,35.59389335885336,81000,2.2372257435304036e-07,34.14719891548157,0.00043175573452709304,0.0004319794571014461,0.0001
38.60086254978362,38.60086254978362,0.4912535991574763,82,0.4912535991574763,0.6994639651269897,0.6994639651269897,40.63600572909558,40.63600572909558,82000,2.1072798141458262e-07,34.493563652038574,0.00044233851115542904,0.0004425492391368436,0.0001
39.40319860327586,39.40319860327586,0.7124662901252156,83,0.7124662901252156,0.41315196947826255,0.41315196947826255,39.347019432616946,39.347019432616946,83000,2.0864907583340295e-07,33.96709060668945,0.0004317419064096159,0.0004319505554854493,0.0001
42.107624871163935,42.107624871163935,0.9496307879659681,84,0.9496307879659681,0.5805645366576674,0.5805645366576674,44.327539986110324,44.327539986110324,84000,2.3492471498066686e-07,33.93720865249634,0.0004261585989682811,0.0004263935236832618,0.0001
38.17306255364302,38.17306255364302,0.7491159080485337,85,0.7491159080485337,0.6821333247235823,0.6821333247235823,39.72995580718364,39.72995580718364,85000,2.3429473870881548e-07,33.710702657699585,0.00040712075551987064,0.00040735505025857945,0.0001
44.84753960641928,44.84753960641928,0.5920471916408117,86,0.5920471916408117,0.5380379046656127,0.5380379046656127,49.00545507149258,49.00545507149258,86000,2.301346111642885e-07,33.91579556465149,0.00042628869082629,0.00042651882543745425,0.0001
37.74239664680623,37.74239664680623,0.4606316916023445,87,0.4606316916023445,0.4547677730013347,0.4547677730013347,40.81121253672925,40.81121253672925,87000,1.9620853339233069e-07,33.92371988296509,0.00043009781264001767,0.00043029402117341,0.0001
39.46295105513632,39.46295105513632,0.41505135835301304,88,0.41505135835301304,0.5378853303521336,0.5378853303521336,41.07702184589867,41.07702184589867,88000,3.004805683281579e-07,33.10335946083069,0.0004363721111717984,0.00043667259174012655,0.0001
41.92933619162792,41.92933619162792,0.7457416281177118,89,0.7457416281177118,0.5607770732363231,0.5607770732363231,44.42312335452296,44.42312335452296,89000,2.665486329033442e-07,34.11676573753357,0.00040463639460689994,0.0004049029432398033,0.0001
36.04036073613983,36.04036073613983,0.209060828657429,90,0.209060828657429,0.17376888660949164,0.17376888660949164,39.20914689815451,39.20914689815451,90000,2.273020119623185e-07,33.840237855911255,0.0004296388985868095,0.0004298662005987718,0.0001
37.635152041936344,37.635152041936344,0.5413021546514215,91,0.5413021546514215,0.24528017860904627,0.24528017860904627,39.979623710971396,39.979623710971396,91000,2.0027848862263646e-07,34.227601051330566,0.00042894819827752267,0.0004291484767661453,0.0001
42.35074227984504,42.35074227984504,0.5732567233872614,92,0.5732567233872614,1.1368515637636771,1.1368515637636771,41.08099282368279,41.08099282368279,92000,1.820587237416666e-07,33.87582874298096,0.0004184771198130393,0.000418659178536781,0.0001
36.40899053610305,36.40899053610305,0.46593988209746395,93,0.46593988209746395,0.37448742364793675,0.37448742364793675,36.85153064164355,36.85153064164355,93000,1.9703462474179813e-07,32.86458110809326,0.0004286816087856176,0.0004288786434103594,0.0001
41.12405215301653,41.12405215301653,0.23429823579956474,94,0.23429823579956474,0.9985615230020447,0.9985615230020447,40.59081082038527,40.59081082038527,94000,1.9968277257177323e-07,33.71542048454285,0.00041969329248857157,0.0004198929752611433,0.0001
57.05772955745208,57.05772955745208,2.6113025681771926,95,2.6113025681771926,0.9967740298689591,0.9967740298689591,56.164120046889344,56.164120046889344,95000,1.7938550472287853e-07,33.92593431472778,0.00044092626458493145,0.0004411056500896543,0.0001
56.10738972947005,56.10738972947005,0.6632200103329887,96,0.6632200103329887,0.7446562715990142,0.7446562715990142,51.82482750884468,51.82482750884468,96000,1.8886379045185253e-07,33.67707538604736,0.00041731302987762207,0.0004175018936680739,0.0001
42.003268976841966,42.003268976841966,0.7158549527493436,97,0.7158549527493436,0.39878747665080155,0.39878747665080155,40.50504556556838,40.50504556556838,97000,2.3538896750837864e-07,34.36965990066528,0.00043461471076075613,0.0004348500997282645,0.0001
32.94287461085322,32.94287461085322,0.38669136764198825,98,0.38669136764198825,0.3711025967175481,0.3711025967175481,32.33554001706048,32.33554001706048,98000,2.110219934381066e-07,33.390427589416504,0.00043704931080108215,0.00043726033279452026,0.0001
40.78330002467466,40.78330002467466,0.3865693754051641,99,0.3865693754051641,0.5290703207538391,0.5290703207538391,42.02141676894422,42.02141676894422,99000,2.463544426698099e-07,34.40021753311157,0.00042658273235230836,0.00042682908679497815,0.0001
39.54475768233683,39.54475768233683,0.44076728764899514,100,0.44076728764899514,0.3037017207945212,0.3037017207945212,40.99854156187375,40.99854156187375,100000,2.619621930356111e-07,34.58439254760742,0.0004167698232514409,0.00041703178544447655,0.0001
