eval/12000.0_reward_mean,eval/6000.0_reward_std,eval/6000.0_normalized_score_std,eval/6000.0_reward_mean,eval/12000.0_reward_std,eval/6000.0_normalized_score_mean,epoch,eval/12000.0_normalized_score_std,eval/12000.0_normalized_score_mean,epoch_time,update/policy_loss,update/learning_rate,update/loss_reward,update/gradient_step,update/loss_action
151.78579336400017,52.573184138204724,52.573184138204724,132.82978025326747,74.80185011454799,132.82978025326747,26,74.80185011454799,151.78579336400017,29.143187999725342,0.05095110079615478,0.0001,3.6824846146036734e-07,26000,0.05095073254769332
100.89317361831742,6.858717380539956,6.858717380539956,100.34803311256016,7.594967990731621,100.34803311256016,27,7.594967990731621,100.89317361831742,27.924225330352783,0.05078092262661423,0.0001,2.867644416065987e-07,27000,0.05078063586217262
52.933099446093856,34.42393133423041,34.42393133423041,88.23180193496253,36.29320214091042,88.23180193496253,28,36.29320214091042,52.933099446093856,28.032606840133667,0.04826684811467761,0.0001,2.3161575927868999e-07,28000,0.04826661649891833
82.55035786807038,145.4360708479903,145.4360708479903,316.7082798350363,17.960488910574295,316.7082798350363,29,17.960488910574295,82.55035786807038,29.21545958518982,0.048531162511120066,0.0001,2.531864448128651e-07,29000,0.048530909324675256
84.67100848293792,6.99147221402412,6.99147221402412,83.77184626117425,6.522306548855681,83.77184626117425,30,6.522306548855681,84.67100848293792,29.117473363876343,0.04720368268055895,0.0001,3.5979850279120236e-07,30000,0.04720332288205616
94.25446879640843,11.213450764787883,11.213450764787883,92.4936969902896,11.082177858294479,92.4936969902896,31,11.082177858294479,94.25446879640843,28.262808561325073,0.046686779546955014,0.0001,4.301700852555773e-07,31000,0.04668634937686976
396.7632039933902,86.10530618376045,86.10530618376045,349.2068121776332,17.517549949638287,349.2068121776332,32,17.517549949638287,396.7632039933902,28.084272861480713,0.047279460563543194,0.0001,2.787772664241956e-07,32000,0.04727918178627677
101.42453560353697,17.13833716565642,17.13833716565642,93.60485929570724,11.898755872786053,93.60485929570724,33,11.898755872786053,101.42453560353697,28.301393747329712,0.04748810920898306,0.0001,3.574569707235604e-07,33000,0.047487751752012336
97.7144878621512,10.592587939182131,10.592587939182131,74.09582723289148,46.31332810878353,74.09582723289148,34,46.31332810878353,97.7144878621512,28.96532106399536,0.048525610279727086,0.0001,4.1853177684251833e-07,34000,0.048525191747950246
519.2569996216301,230.10008873579056,230.10008873579056,508.5242627152769,281.386015714614,508.5242627152769,35,281.386015714614,519.2569996216301,28.289886236190796,0.04193313144649532,0.0001,2.4622119638714084e-07,35000,0.04193288522529893
354.4263036448264,37.86340049052637,37.86340049052637,421.1840988968035,81.098812667069,421.1840988968035,36,81.098812667069,354.4263036448264,28.967346668243408,0.04317655006023059,0.0001,3.262395082162553e-07,36000,0.04317622382072238
71.26248743634753,212.340322506893,212.340322506893,163.60294544917608,36.44099545224269,163.60294544917608,37,36.44099545224269,71.26248743634753,29.117303371429443,0.0457948053442518,0.0001,3.5559721898619316e-07,37000,0.04579444974703282
91.42643722137743,21.73745162259825,21.73745162259825,94.80595948551141,14.053628810701898,94.80595948551141,38,14.053628810701898,91.42643722137743,28.355165243148804,0.044699888475066875,0.0001,5.065223315268358e-07,38000,0.044699381952735345
39.729921894072504,1.6120722976213797,1.6120722976213797,36.658091499103655,7.469384252675452,36.658091499103655,39,7.469384252675452,39.729921894072504,28.21303915977478,0.04219147153495506,0.0001,3.742235995684626e-07,39000,0.042191097311355494
58.079020164373354,2.638161306718441,2.638161306718441,61.782482617387736,4.074083306865189,61.782482617387736,40,4.074083306865189,58.079020164373354,28.869603395462036,0.040361910185291124,0.0001,3.0735247203726694e-07,40000,0.04036160283281909
103.59571213238355,24.045893808180065,24.045893808180065,124.71837287599828,22.283468163216597,124.71837287599828,41,22.283468163216597,103.59571213238355,27.78009605407715,0.04258681343592116,0.0001,2.665006624126316e-07,41000,0.04258654693525875
313.262308562988,21.923838596343728,21.923838596343728,320.956972074603,26.94634359900499,320.956972074603,42,26.94634359900499,313.262308562988,27.89213800430298,0.0403520328566688,0.0001,4.7057959582386764e-07,42000,0.040351562277072976
115.81126699159843,39.89338782164409,39.89338782164409,131.13822870855978,20.20689364394094,131.13822870855978,43,20.20689364394094,115.81126699159843,28.71146035194397,0.040654039824702254,0.0001,3.553526480582644e-07,43000,0.0406536844720542
291.03148842549433,225.64565798780876,225.64565798780876,289.4233079821471,198.62560938061284,289.4233079821471,44,198.62560938061284,291.03148842549433,27.613853454589844,0.038129391694021825,0.0001,2.6556009014445926e-07,44000,0.03812912613393168
308.704460576262,45.10474918600168,45.10474918600168,364.5803721075337,88.27865997209064,364.5803721075337,45,88.27865997209064,308.704460576262,27.734256267547607,0.03769731156049848,0.0001,3.4575684730756004e-07,45000,0.03769696580365117
138.3114231074688,54.229556281639724,54.229556281639724,173.868704450903,52.409518162698426,173.868704450903,46,52.409518162698426,138.3114231074688,27.743879795074463,0.038716987059024446,0.0001,4.385968654957333e-07,46000,0.03871654846215895
124.14650340816745,6.638855450472902,6.638855450472902,97.86308520242267,143.66109518058616,97.86308520242267,47,143.66109518058616,124.14650340816745,28.057870864868164,0.040179189554659996,0.0001,3.0349585154481823e-07,47000,0.04017888605880845
101.86166196360784,20.8679054409317,20.8679054409317,105.24150129190028,26.04481026573828,105.24150129190028,48,26.04481026573828,101.86166196360784,28.342787504196167,0.03675841503728127,0.0001,3.770525575975271e-07,48000,0.03675803798472367
318.5192523533011,113.55291439309696,113.55291439309696,333.51992667547955,151.60388018640808,333.51992667547955,49,151.60388018640808,318.5192523533011,27.842261791229248,0.03731810043970516,0.0001,3.40254363144585e-07,49000,0.03731776018534202
489.9641533711142,177.55604986925727,177.55604986925727,453.9730798983977,89.43432337509192,453.9730798983977,50,89.43432337509192,489.9641533711142,29.404793977737427,0.037904548540537895,0.0001,3.556181449325847e-07,50000,0.037904192922392964
384.63133587203555,55.561106483362835,55.561106483362835,269.9849637768257,70.1954910743269,269.9849637768257,51,70.1954910743269,384.63133587203555,27.632375240325928,0.03782937601983641,0.0001,3.322850478079895e-07,51000,0.0378290437347886
158.3463726663572,53.72750722934815,53.72750722934815,160.39725804398614,21.977181431797785,160.39725804398614,52,21.977181431797785,158.3463726663572,27.836925745010376,0.037704816670628305,0.0001,3.8278081930860136e-07,52000,0.037704433889809
370.78167499943686,98.528019948595,98.528019948595,497.09264486957125,196.40022966561858,497.09264486957125,53,196.40022966561858,370.78167499943686,27.818320989608765,0.03607532899151933,0.0001,4.248407107531277e-07,53000,0.03607490415080858
130.02715909393794,75.03533575756474,75.03533575756474,157.7192872872655,26.29373453515718,157.7192872872655,54,26.29373453515718,130.02715909393794,27.79096555709839,0.036496049019887546,0.0001,3.318572212646821e-07,54000,0.03649571716266628
136.41422356829486,21.46917761716833,21.46917761716833,122.98726459450884,43.7764096544927,122.98726459450884,55,43.7764096544927,136.41422356829486,28.14354372024536,0.03737725623580396,0.0001,4.6577045465039724e-07,55000,0.03737679046534931
85.82191326176923,23.56492630501239,23.56492630501239,85.48159928896911,17.270589079099043,85.48159928896911,56,17.270589079099043,85.82191326176923,27.78460955619812,0.03727828279866393,0.0001,3.257519502994205e-07,56000,0.03727795704671363
81.8726733039106,6.933382521589517,6.933382521589517,82.75297410203392,5.25879212651317,82.75297410203392,57,5.25879212651317,81.8726733039106,27.774975538253784,0.03881542084895872,0.0001,4.590669772139487e-07,57000,0.0388149617819815
94.02059162700988,3.185840255947196,3.185840255947196,95.3701882393878,8.054461058298257,95.3701882393878,58,8.054461058298257,94.02059162700988,28.599151849746704,0.03436442747061471,0.0001,2.6729456947365157e-07,58000,0.03436416017604524
96.00267815226633,12.593962142703862,12.593962142703862,97.8690373864957,14.055802356407723,97.8690373864957,59,14.055802356407723,96.00267815226633,27.778623580932617,0.035518295412182356,0.0001,3.5781055780143257e-07,59000,0.035517937601624555
105.57219194409019,24.765964956502685,24.765964956502685,99.933289241994,12.335449154864408,99.933289241994,60,12.335449154864408,105.57219194409019,27.68584966659546,0.03460025717365298,0.0001,3.0831563461744926e-07,60000,0.03459994885801836
67.86705366944469,9.447920487387295,9.447920487387295,66.78591573040511,11.041352179639887,66.78591573040511,61,11.041352179639887,67.86705366944469,28.54127550125122,0.03232803020867475,0.0001,3.765889270208214e-07,61000,0.03232765361974773
86.43816604873186,32.7393452481184,32.7393452481184,96.6789098842358,23.282243836857237,96.6789098842358,62,23.282243836857237,86.43816604873186,27.779457569122314,0.03358032927608717,0.0001,3.8744804268052505e-07,62000,0.03357994182804449
80.21528072357776,18.713852596600614,18.713852596600614,81.73819763184548,6.354643286996604,81.73819763184548,63,6.354643286996604,80.21528072357776,28.33164882659912,0.03658501493581727,0.0001,4.263303650151384e-07,63000,0.03658458860545225
117.65885638771587,14.554842703041608,14.554842703041608,101.64300741609188,19.03962421667782,101.64300741609188,64,19.03962421667782,117.65885638771587,27.824085474014282,0.0336379218395576,0.0001,2.4780857508691915e-07,64000,0.033637674030982515
97.80577214840798,16.21722217510472,16.21722217510472,84.97429602039287,7.355237899211573,84.97429602039287,65,7.355237899211573,97.80577214840798,27.861926317214966,0.031881583248791895,0.0001,3.137989749709269e-07,65000,0.031881269449816924
81.43670147065032,18.462487733531187,18.462487733531187,79.47587700728634,10.19989452769111,79.47587700728634,66,10.19989452769111,81.43670147065032,28.82997989654541,0.03258964353276137,0.0001,4.343352984683921e-07,66000,0.0325892091974629
122.95195733121402,26.92126116247139,26.92126116247139,104.0828488917703,21.933857381393175,104.0828488917703,67,21.933857381393175,122.95195733121402,27.841756343841553,0.03456824441134496,0.0001,3.376817823947167e-07,67000,0.034567906729562566
197.9632841239712,58.30103282592327,58.30103282592327,136.32961988051707,42.94968078128724,136.32961988051707,68,42.94968078128724,197.9632841239712,27.716456651687622,0.03213895481455466,0.0001,3.187991523223486e-07,68000,0.03213863601540234
57.932597221977154,4.188429611790799,4.188429611790799,50.87915690887416,8.409424532591052,50.87915690887416,69,8.409424532591052,57.932597221977154,28.584904193878174,0.03255576994459597,0.0001,3.935371672198798e-07,69000,0.03255537640742875
103.00115092089982,22.03149004788434,22.03149004788434,79.06380558723352,23.651919718641114,79.06380558723352,70,23.651919718641114,103.00115092089982,27.71143674850464,0.03196696230592935,0.0001,3.2373577495583616e-07,70000,0.031966638570154395
535.4004965477958,64.68866628319604,64.68866628319604,469.5696861460889,101.77694383222344,469.5696861460889,71,101.77694383222344,535.4004965477958,27.55372977256775,0.03358819367299829,0.0001,4.091446282491465e-07,71000,0.033587784528370045
127.76370405994867,20.38737593277182,20.38737593277182,96.18315001649604,23.783791959612568,96.18315001649604,72,23.783791959612568,127.76370405994867,27.674033164978027,0.034280663592621954,0.0001,3.108510669190001e-07,72000,0.03428035274155503
188.39407206810702,18.430353029776484,18.430353029776484,90.36804094337398,99.69564106990276,90.36804094337398,73,99.69564106990276,188.39407206810702,28.18314814567566,0.030793016880174835,0.0001,4.621112822258757e-07,73000,0.03079255476889261
144.5843980043134,20.564782090624796,20.564782090624796,106.85003099205123,68.83337129887768,106.85003099205123,74,68.83337129887768,144.5843980043134,28.066574335098267,0.030297007821275052,0.0001,2.9620203624407714e-07,74000,0.030296711619238807
91.71338112355181,14.105791951030284,14.105791951030284,82.5180225695978,11.343510530893775,82.5180225695978,75,11.343510530893775,91.71338112355181,27.865373611450195,0.03402629735805031,0.0001,4.1951572085818136e-07,75000,0.03402587784232945
83.29117909417975,9.002212800782242,9.002212800782242,62.625510314563556,26.28725949259413,62.625510314563556,76,26.28725949259413,83.29117909417975,28.44509506225586,0.03133391285230767,0.0001,3.3974659887092404e-07,76000,0.0313335731057088
367.01420784380906,150.5212013278375,150.5212013278375,219.24388890610572,246.16393005771383,219.24388890610572,77,246.16393005771383,367.01420784380906,27.829344749450684,0.033904003118102495,0.0001,5.798565051117036e-07,77000,0.033903423261597385
244.803264140933,231.22934819336433,231.22934819336433,464.4850406385407,152.0345769052499,464.4850406385407,78,152.0345769052499,244.803264140933,27.579074144363403,0.030610067331550157,0.0001,2.303653953841323e-07,78000,0.030609836966154772
67.87779055313574,3.9004677603307343,3.9004677603307343,66.49632097986465,12.740314250543921,66.49632097986465,79,12.740314250543921,67.87779055313574,27.598472356796265,0.033176101657943456,0.0001,4.1016869283675414e-07,79000,0.03317569148925062
81.79972956499293,13.454942576108941,13.454942576108941,71.54142565818165,25.434767707904616,71.54142565818165,80,25.434767707904616,81.79972956499293,28.008808612823486,0.030399770788642283,0.0001,4.523143381723545e-07,80000,0.03039931847430411
92.17953175120792,17.865888534319293,17.865888534319293,85.06110692558327,17.50440066263085,85.06110692558327,81,17.50440066263085,92.17953175120792,27.52899980545044,0.027002789462194622,0.0001,4.649558759989115e-07,81000,0.027002324506318624
90.30969930086988,19.968546613095583,19.968546613095583,105.66947958312343,20.139709736795027,105.66947958312343,82,20.139709736795027,90.30969930086988,27.586143255233765,0.03332053724043582,0.0001,3.956981666263661e-07,82000,0.03332014154226919
106.61054421998821,268.9443507037857,268.9443507037857,322.74985336124865,59.12404541117523,322.74985336124865,83,59.12404541117523,106.61054421998821,28.517780780792236,0.0301654710475215,0.0001,3.5806262727026033e-07,83000,0.03016511298489423
116.23628136973339,24.861314112858008,24.861314112858008,98.75062481313553,13.474293160713295,98.75062481313553,84,13.474293160713295,116.23628136973339,27.58443260192871,0.03187935192391765,0.0001,4.25246493329421e-07,84000,0.03187892667742432
71.30970845906758,73.15743108335357,73.15743108335357,106.34242299802398,4.0594786168303,106.34242299802398,85,4.0594786168303,71.30970845906758,27.525358200073242,0.027909370971553132,0.0001,3.5147123681600957e-07,85000,0.027909019500316316
74.3864608857997,16.460730905928024,16.460730905928024,71.29915892645822,20.575834858809845,71.29915892645822,86,20.575834858809845,74.3864608857997,28.341370105743408,0.02870962118927807,0.0001,3.9448121524419233e-07,86000,0.028709226708062825
88.51860533277775,5.768118627991238,5.768118627991238,60.12378248864589,19.617859465496746,60.12378248864589,87,19.617859465496746,88.51860533277775,27.478139400482178,0.029500685931895716,0.0001,4.60533040564352e-07,87000,0.029500225398855152
85.3731598168309,8.112606140607225,8.112606140607225,94.98450323183111,7.756542842229018,94.98450323183111,88,7.756542842229018,85.3731598168309,27.813138484954834,0.030708637873843266,0.0001,4.934176287604714e-07,88000,0.030708144456214503
268.8644515529482,10.307416763099639,10.307416763099639,276.14780711078765,10.32573830579589,276.14780711078765,89,10.32573830579589,268.8644515529482,27.51393175125122,0.029547240467898764,0.0001,3.28503710660738e-07,89000,0.029546911964188103
81.6979545275007,159.28429114164183,159.28429114164183,198.2520925871386,7.334363823708896,198.2520925871386,90,7.334363823708896,81.6979545275007,27.591409921646118,0.029840332483196605,0.0001,7.203732349772362e-07,90000,0.029839612109961628
76.9414076687058,11.035388317722756,11.035388317722756,90.24347086574762,4.0103114370553365,90.24347086574762,91,4.0103114370553365,76.9414076687058,27.523694038391113,0.027358351900536808,0.0001,3.1617298027835585e-07,91000,0.027358035727556528
360.2418805099184,36.769906918450936,36.769906918450936,87.40328916452968,119.71738861687838,87.40328916452968,92,119.71738861687838,360.2418805099184,27.91260290145874,0.030159724770435967,0.0001,3.476557726473744e-07,92000,0.03015937711466332
106.1522588625013,32.27910317641493,32.27910317641493,78.93070417030721,20.893695514581413,78.93070417030721,93,20.893695514581413,106.1522588625013,28.473880767822266,0.02991915337359664,0.0001,3.2097369192954194e-07,93000,0.02991883239990471
88.7495890667972,40.855495881825036,40.855495881825036,109.7800704590145,12.745819274836604,109.7800704590145,94,12.745819274836604,88.7495890667972,27.74225926399231,0.030531766077369904,0.0001,2.882254688706103e-07,94000,0.030531477851901034
302.46274395767193,158.77821898116161,158.77821898116161,497.3005516387369,32.52623954344724,497.3005516387369,95,32.52623954344724,302.46274395767193,27.72636651992798,0.032458824434635825,0.0001,2.973267611767929e-07,95000,0.03245852710787465
338.3896140480705,61.0408022837375,61.0408022837375,358.26155601795955,29.293805032211228,358.26155601795955,96,29.293805032211228,338.3896140480705,27.535919189453125,0.030352481135655696,0.0001,3.651742012608491e-07,96000,0.030352115961454436
154.9025262742005,15.572652915907376,15.572652915907376,73.85801054771503,105.72025781514196,73.85801054771503,97,105.72025781514196,154.9025262742005,27.736253023147583,0.03029627660483059,0.0001,6.311667213060793e-07,97000,0.030295645438109284
68.73771804878898,137.07830492605956,137.07830492605956,169.12129718397446,8.241842519860135,169.12129718397446,98,8.241842519860135,68.73771804878898,27.85163640975952,0.02811434763588603,0.0001,3.040675343980908e-07,98000,0.02811404356835163
109.43343273287562,218.51590148899334,218.51590148899334,288.5556292807425,92.14121588590207,288.5556292807425,99,92.14121588590207,109.43343273287562,28.453787803649902,0.02766888884099009,0.0001,4.3561047436968435e-07,99000,0.02766845323051572
85.15601337761669,5.999120603532972,5.999120603532972,87.32100877370782,4.433473482232905,87.32100877370782,100,4.433473482232905,85.15601337761669,27.501102447509766,0.030265752778666253,0.0001,4.922058426460296e-07,100000,0.030265260572823607
