eval/6000.0_normalized_score_std,eval/6000.0_normalized_score_mean,epoch,eval/6000.0_reward_mean,eval/6000.0_reward_std,eval/12000.0_reward_mean,eval/12000.0_reward_std,eval/12000.0_normalized_score_std,eval/12000.0_normalized_score_mean,update/learning_rate,update/loss_reward,update/loss_action,update/policy_loss,update/gradient_step,epoch_time
1.4880504493795712,32.224950641166814,10,32.224950641166814,1.4880504493795712,31.737590867544792,1.3554585717864585,1.3554585717864585,31.737590867544792,0.0001,1.0000098436164759e-06,0.0011181236760054738,0.0011191236858490903,10000,35.70291829109192
1.5691864145129881,32.20833307662612,11,32.20833307662612,1.5691864145129881,30.09121517784693,0.9330824109703642,0.9330824109703642,30.09121517784693,0.0001,8.939263875051981e-07,0.0010000979530398362,0.0010009918794273414,11000,35.404205322265625
1.0157226353852271,31.42191778755291,12,31.42191778755291,1.0157226353852271,30.184266481940437,0.8856202521992085,0.8856202521992085,30.184266481940437,0.0001,5.051353954803415e-07,0.0009012334460390838,0.0009017385814345641,12000,35.355998516082764
0.8820921496759827,29.953149955733153,13,29.953149955733153,0.8820921496759827,29.07758612144797,0.5037055444334427,0.5037055444334427,29.07758612144797,0.0001,9.943919915425145e-07,0.0008336681391860723,0.0008346625311776148,13000,35.31453347206116
0.5725779185100139,30.33684297935317,14,30.33684297935317,0.5725779185100139,29.22533020833965,0.7376083374676726,0.7376083374676726,29.22533020833965,0.0001,9.229559818166087e-07,0.0007618838717278869,0.0007628068277097035,14000,34.74513363838196
0.5532709415465412,29.564758755236863,15,29.564758755236863,0.5532709415465412,28.44038180547856,0.6474485012800705,0.6474485012800705,28.44038180547856,0.0001,1.3817957486435656e-06,0.000737918006091128,0.0007392998018397716,15000,35.68855023384094
0.4703366343326509,26.27683575408048,16,26.27683575408048,0.4703366343326509,25.47042922664237,0.23553894320527669,0.23553894320527669,25.47042922664237,0.0001,5.090721115572667e-07,0.0006493636120442644,0.0006498726841558216,16000,35.55391550064087
0.483377103266879,31.962661132467513,17,31.962661132467513,0.483377103266879,30.903317329152266,0.4262781068741725,0.4262781068741725,30.903317329152266,0.0001,6.974765354954231e-07,0.0006356315903118822,0.0006363290668473776,17000,33.93991565704346
0.394017338018011,31.134421077056963,18,31.134421077056963,0.394017338018011,30.130700094857737,0.4135076323982767,0.4135076323982767,30.130700094857737,0.0001,6.606929199837672e-07,0.0006226491704566991,0.0006233098633766828,18000,34.782530307769775
0.6296044062607605,41.05562734837552,19,41.05562734837552,0.6296044062607605,39.47541612319437,0.3758154478585052,0.3758154478585052,39.47541612319437,0.0001,8.969353647936693e-07,0.0005961980173440431,0.0005970949527088368,19000,34.8107168674469
0.24163787560013253,38.049587578021544,20,38.049587578021544,0.24163787560013253,36.01233035860875,0.810197287262217,0.810197287262217,36.01233035860875,0.0001,6.802777786394008e-07,0.0006081265527856266,0.000608806830564266,20000,35.12210297584534
0.2581389826055468,39.09278289126949,21,39.09278289126949,0.2581389826055468,37.51836004088002,0.5718101556890333,0.5718101556890333,37.51836004088002,0.0001,4.349478970904094e-07,0.0005518191137421846,0.0005522540616392749,21000,37.91579508781433
0.5145546678173367,36.871013350677224,22,36.871013350677224,0.5145546678173367,35.945701086074926,0.3179398168580601,0.3179398168580601,35.945701086074926,0.0001,5.437967617491053e-07,0.0005404253369520199,0.000540969133713769,22000,39.84327435493469
0.3997717528924182,44.027091074506046,23,44.027091074506046,0.3997717528924182,41.979834546086025,0.6557988029568012,0.6557988029568012,41.979834546086025,0.0001,4.1100979610867435e-07,0.000546397800950407,0.0005468088107465157,23000,39.582539319992065
0.5519103235905121,40.414174214293766,24,40.414174214293766,0.5519103235905121,38.82789581125649,0.3681314965606564,0.3681314965606564,38.82789581125649,0.0001,7.47706257594457e-07,0.0005146807752635786,0.000515428481521173,24000,40.7515869140625
0.3882720092213663,50.33258274867494,25,50.33258274867494,0.3882720092213663,48.27003840820252,0.6521205352522549,0.6521205352522549,48.27003840820252,0.0001,6.238538058777901e-07,0.0005226148872782639,0.0005232387410841417,25000,38.53244876861572
1.1897895374044294,52.98647530488675,26,52.98647530488675,1.1897895374044294,49.393195811240076,1.2061741618358846,1.2061741618358846,49.393195811240076,0.0001,5.569663701426541e-07,0.0005140037230834017,0.0005145606894535443,26000,37.87844705581665
5.169050027594,64.09969595504181,27,64.09969595504181,5.169050027594,63.22454577443686,1.3346966804622773,1.3346966804622773,63.22454577443686,0.0001,4.681332705162472e-07,0.0005109883192991156,0.0005114564525696318,27000,38.12589716911316
1.089265248737234,58.696168122954,28,58.696168122954,1.089265248737234,53.98040914575485,0.6880366825796983,0.6880366825796983,53.98040914575485,0.0001,3.174214669879058e-07,0.00047804221322991964,0.00047835963469690753,28000,39.38383460044861
1.2638256604285005,57.08802025530191,29,57.08802025530191,1.2638256604285005,53.69235854768939,0.7100985095999618,0.7100985095999618,53.69235854768939,0.0001,3.2747708590444074e-07,0.0004860473066325077,0.00048637478371841214,29000,37.69764709472656
17.402882048010913,101.13910137539669,30,101.13910137539669,17.402882048010913,102.41029620745681,6.3632436260286305,6.3632436260286305,102.41029620745681,0.0001,4.4423452167127646e-07,0.0004984217322707309,0.0004988659667924021,30000,35.36520218849182
87.74296221770663,181.27094662766166,31,181.27094662766166,87.74296221770663,122.908074920654,14.044937974814747,14.044937974814747,122.908074920654,0.0001,4.837698517011578e-07,0.00048601479930868966,0.00048649856916039083,31000,35.000280141830444
9.371809383710984,100.82130215751872,32,100.82130215751872,9.371809383710984,79.6437027383618,7.619172079474095,7.619172079474095,79.6437027383618,0.0001,4.0976575181808834e-07,0.000499787636082486,0.0005001974018343041,32000,36.903998136520386
13.531666971880846,88.74496917933911,33,88.74496917933911,13.531666971880846,70.85109850928461,5.8857147463882065,5.8857147463882065,70.85109850928461,0.0001,4.529302180999487e-07,0.0004737738064742051,0.00047422673669230504,33000,35.430413246154785
11.670850063218158,100.12820092780439,34,100.12820092780439,11.670850063218158,98.57531838324098,11.312617535774315,11.312617535774315,98.57531838324098,0.0001,4.729948696388641e-07,0.0005129778905630286,0.0005134508854326674,34000,36.117918252944946
8.378747904657171,92.70395350607593,35,92.70395350607593,8.378747904657171,92.64512626535662,8.119326367247396,8.119326367247396,92.64512626535662,0.0001,2.3626081889698473e-07,0.0004487929526229547,0.0004490292134418517,35000,36.31972122192383
8.62798983435142,98.02922834777097,36,98.02922834777097,8.62798983435142,97.92162107377487,7.161467189273715,7.161467189273715,97.92162107377487,0.0001,4.326075904966509e-07,0.0004646006793441743,0.00046503328693467096,36000,35.00300931930542
7.234953354720411,97.63270866452169,37,97.63270866452169,7.234953354720411,96.02774122511971,7.689952560610555,7.689952560610555,96.02774122511971,0.0001,5.213583626810445e-07,0.00048188281207476365,0.0004824041704374447,37000,35.38331890106201
7.646624686661597,99.83142487341964,38,99.83142487341964,7.646624686661597,98.90244845659127,6.70150455913727,6.70150455913727,98.90244845659127,0.0001,6.372365356118069e-07,0.00048622992069147344,0.00048686715722708523,38000,35.66705369949341
7.701542974043243,103.60462849355625,39,103.60462849355625,7.701542974043243,95.76053978696618,5.830857797879734,5.830857797879734,95.76053978696618,0.0001,3.9548807555282226e-07,0.00046579180068435135,0.0004661872887599042,39000,35.40816807746887
7.687237107910505,102.20678309959676,40,102.20678309959676,7.687237107910505,94.23541910241865,6.830600006275749,6.830600006275749,94.23541910241865,0.0001,3.9693388637756246e-07,0.0004821099482502322,0.00048250688213660975,40000,34.7713565826416
6.458763275611331,125.28223469543374,41,125.28223469543374,6.458763275611331,116.01666343294733,8.07031282090399,8.07031282090399,116.01666343294733,0.0001,3.296234494925084e-07,0.00043887136333239837,0.0004392009867818909,41000,34.8555645942688
11.097726826669266,107.64097070843306,42,107.64097070843306,11.097726826669266,111.90863759981559,6.462009614138811,6.462009614138811,111.90863759981559,0.0001,3.717445433975294e-07,0.000479122146762204,0.00047949389130560153,42000,34.156014919281006
7.776549241814221,101.20392090727525,43,101.20392090727525,7.776549241814221,99.6437416198577,7.733997401550984,7.733997401550984,99.6437416198577,0.0001,3.7001452715551194e-07,0.0004892880599654567,0.0004896580744926122,43000,34.39493656158447
7.149013949354235,129.67431825824974,44,129.67431825824974,7.149013949354235,129.70708436567196,8.397126512663739,8.397126512663739,129.70708436567196,0.0001,2.8441096081385703e-07,0.0004525445846278704,0.00045282899558868426,44000,35.27730345726013
7.786877985030501,93.47378815666886,45,93.47378815666886,7.786877985030501,96.79056306592818,9.57243544234186,9.57243544234186,96.79056306592818,0.0001,3.645388109373705e-07,0.0004443981545673834,0.00044476269337832076,45000,34.36026668548584
143.76923877265384,190.2457029084108,46,190.2457029084108,143.76923877265384,95.97198265314061,16.249016256785087,16.249016256785087,95.97198265314061,0.0001,4.035983245548887e-07,0.0004461871676801133,0.0004465907660046682,46000,33.469855308532715
15.1746402851467,114.99923606623997,47,114.99923606623997,15.1746402851467,106.62482212459372,13.15934833277251,13.15934833277251,106.62482212459372,0.0001,2.7575062779582003e-07,0.000422049294299675,0.0004223250449274708,47000,34.09477138519287
8.184597268976097,106.04663629425986,48,106.04663629425986,8.184597268976097,99.87645529765521,9.226131837201907,9.226131837201907,99.87645529765521,0.0001,3.541813161238769e-07,0.0004634905241270703,0.0004638447054431942,48000,34.27546572685242
11.092043689884939,151.92317473950393,49,151.92317473950393,11.092043689884939,131.08063029314135,7.006311390097023,7.006311390097023,131.08063029314135,0.0001,3.1318798321423936e-07,0.0004242100938020389,0.0004245232817852531,49000,34.53640556335449
31.58995703423631,116.01709905095747,50,116.01709905095747,31.58995703423631,110.89408047979316,11.968386642580777,11.968386642580777,110.89408047979316,0.0001,3.3065343297465293e-07,0.0004619356531971296,0.00046226630663010425,50000,34.22995662689209
12.901193576176905,81.37474107160801,51,81.37474107160801,12.901193576176905,79.5542840279208,12.874084482288236,12.874084482288236,79.5542840279208,0.0001,2.7927535436718797e-07,0.00047653417357247337,0.00047681344892684056,51000,34.681119203567505
71.29010825657689,145.3299260195818,52,145.3299260195818,71.29010825657689,122.77147679157932,16.508562929348386,16.508562929348386,122.77147679157932,0.0001,3.267030447713533e-07,0.0004642284937647726,0.00046455519680954394,52000,34.57735013961792
10.103604298863868,77.63895900028433,53,77.63895900028433,10.103604298863868,81.29832750632123,7.186011097096236,7.186011097096236,81.29832750632123,0.0001,3.3164705291647835e-07,0.0004599554675993837,0.00046028711465230017,53000,33.94774031639099
14.227098204468076,96.75605946652297,54,96.75605946652297,14.227098204468076,94.38609865137838,11.577749355906343,11.577749355906343,94.38609865137838,0.0001,3.102773063004194e-07,0.0004368604775372473,0.0004371707548435477,54000,34.601194858551025
15.817775290773827,82.95781176283005,55,82.95781176283005,15.817775290773827,79.88218167912878,10.769136716586436,10.769136716586436,79.88218167912878,0.0001,4.226207730357145e-07,0.00044612134612677466,0.00044654396689981036,55000,33.86099100112915
19.617634334515245,80.3723436554757,56,80.3723436554757,19.617634334515245,81.87469759081836,16.573070184086045,16.573070184086045,81.87469759081836,0.0001,3.125969812931625e-07,0.00042531626982948955,0.0004256288668107827,56000,34.174453020095825
113.5959654581394,157.6461688149904,57,157.6461688149904,113.5959654581394,152.3563813067534,102.5562027824065,102.5562027824065,152.3563813067534,0.0001,4.289484629505654e-07,0.0004660502512652631,0.0004664791997282137,57000,34.31280446052551
83.7479066388696,142.41109801469148,58,142.41109801469148,83.7479066388696,101.51876977335182,20.725596437039414,20.725596437039414,101.51876977335182,0.0001,2.441453844380804e-07,0.0004211309037832236,0.0004213750491676617,58000,35.02889132499695
23.3814000391219,97.15891106533375,59,97.15891106533375,23.3814000391219,98.53602714976243,11.247777461492415,11.247777461492415,98.53602714976243,0.0001,3.011087534431288e-07,0.00043240605184955734,0.00043270716060300047,59000,34.73665952682495
83.16893010073947,200.2481224425269,60,200.2481224425269,83.16893010073947,221.91815656020884,82.61581838321624,82.61581838321624,221.91815656020884,0.0001,3.2104426858580147e-07,0.0004281737548846534,0.0004284947991532392,60000,34.87427759170532
6.399700647576828,56.08304052979046,61,56.08304052979046,6.399700647576828,55.898057043251924,6.616602084839581,6.616602084839581,55.898057043251924,0.0001,2.9516743953351523e-07,0.00042365205169867226,0.0004239472191382058,61000,35.02489233016968
22.239049545554824,84.33043840901188,62,84.33043840901188,22.239049545554824,91.40765610143873,20.73730055335269,20.73730055335269,91.40765610143873,0.0001,2.722786120573941e-07,0.0004488989982035078,0.0004491712768155652,62000,34.89250087738037
22.994048671354292,124.67510518621518,63,124.67510518621518,22.994048671354292,133.90212481865262,16.81766203112946,16.81766203112946,133.90212481865262,0.0001,3.0058010725446424e-07,0.0004484126040370051,0.00044871318414425957,63000,35.22029972076416
22.354788927647082,94.79633070019635,64,94.79633070019635,22.354788927647082,97.38140227463754,21.616950697232866,21.616950697232866,97.38140227463754,0.0001,2.1440877883438281e-07,0.00041937337498789817,0.0004195877837667325,64000,35.26431059837341
98.11190213479018,173.01857878843637,65,173.01857878843637,98.11190213479018,174.32640751520103,113.302713040761,113.302713040761,174.32640751520103,0.0001,2.9918886112497915e-07,0.00041648427852384603,0.000416783467384971,65000,35.141939878463745
61.28270340790036,143.25796942783734,66,143.25796942783734,61.28270340790036,144.63680878749494,82.4789039125647,82.4789039125647,144.63680878749494,0.0001,3.8119131275717936e-07,0.00047022463397387014,0.0004706058252866273,66000,35.0112578868866
2.4965131112514283,63.452017465009234,67,63.452017465009234,2.4965131112514283,60.409405771229764,2.572832259038619,2.572832259038619,60.409405771229764,0.0001,2.3802112174576452e-07,0.00043913023553472083,0.00043936825665646657,67000,34.78519153594971
22.76043577692517,106.72130632531646,68,106.72130632531646,22.76043577692517,97.7033536471193,21.938337260866405,21.938337260866405,97.7033536471193,0.0001,2.5639390797338704e-07,0.0004203262290470995,0.00042058262295507285,68000,34.58313035964966
23.28995801937495,93.30570760721344,69,93.30570760721344,23.28995801937495,96.06567355442162,18.776049113577024,18.776049113577024,96.06567355442162,0.0001,2.7319345293939035e-07,0.00043156542816462926,0.00043183862161756865,69000,34.82297134399414
132.80324159341052,218.34208621271847,70,218.34208621271847,132.80324159341052,222.47214131725673,132.00979662708338,132.00979662708338,222.47214131725673,0.0001,2.5788570008966294e-07,0.00042735606187592045,0.0004276139475760101,70000,34.83601665496826
86.06758072401726,135.40522607758643,71,135.40522607758643,86.06758072401726,130.62787710417814,79.38757784418316,79.38757784418316,130.62787710417814,0.0001,2.552729821402042e-07,0.00042411615570856165,0.00042437142869070185,71000,33.89219355583191
33.478968696260075,119.850628155311,72,119.850628155311,33.478968696260075,109.66880454667435,23.591977618975424,23.591977618975424,109.66880454667435,0.0001,1.872190537778057e-07,0.00043049412782741604,0.00043068134688119383,72000,34.36462092399597
135.23654854746582,197.71874590994972,73,197.71874590994972,135.23654854746582,127.77717974668796,45.99428299498999,45.99428299498999,127.77717974668796,0.0001,3.0575242757090313e-07,0.00043513469862006317,0.0004354404510476341,73000,33.896929025650024
12.463135571632058,101.51250408752749,74,101.51250408752749,12.463135571632058,133.98093771366538,102.50389930317164,102.50389930317164,133.98093771366538,0.0001,2.667681136314369e-07,0.00041385041571603565,0.00041411718382966707,74000,34.81078028678894
21.813236862448118,101.66505893510457,75,101.66505893510457,21.813236862448118,130.3587320388877,31.277530696542918,31.277530696542918,130.3587320388877,0.0001,2.3570047471861725e-07,0.0004366703977232366,0.00043690609819795523,75000,34.69129204750061
5.742530739560645,68.33891949445375,76,68.33891949445375,5.742530739560645,87.52926549987644,12.949708985416695,12.949708985416695,87.52926549987644,0.0001,2.3899899492305666e-07,0.00044661524273447047,0.0004468542417293935,76000,34.423378705978394
17.475839499294786,110.26628515156565,77,110.26628515156565,17.475839499294786,123.31956861720428,38.3328258860852,38.3328258860852,123.31956861720428,0.0001,3.6496874388726284e-07,0.00045662924063105036,0.00045699420937493764,77000,34.42092251777649
111.14305846537854,219.51251093614914,78,219.51251093614914,111.14305846537854,112.20409418216306,23.38699165896882,23.38699165896882,112.20409418216306,0.0001,1.7539524824745942e-07,0.000407091901331312,0.00040726729657955947,78000,34.06201696395874
23.83190425998445,109.3662874348108,79,109.3662874348108,23.83190425998445,84.27745133318139,12.936623746132206,12.936623746132206,84.27745133318139,0.0001,2.6853930109945474e-07,0.00041065048782770285,0.0004109190271288023,79000,34.25838613510132
13.070254576805942,80.97666842847748,80,80.97666842847748,13.070254576805942,74.13369592015324,12.363680018098698,12.363680018098698,74.13369592015324,0.0001,2.3530003197326616e-07,0.00041021655347770364,0.00041045185350967693,80000,33.98937773704529
19.647925019745202,102.87681608757232,81,102.87681608757232,19.647925019745202,133.2785836556481,85.20499696569438,85.20499696569438,133.2785836556481,0.0001,2.428183447105935e-07,0.0004293568790027993,0.0004295996973475099,81000,34.62818789482117
8.455296883546644,64.0971201359353,82,64.0971201359353,8.455296883546644,66.61006461743034,11.883896489485748,11.883896489485748,66.61006461743034,0.0001,2.449183187444914e-07,0.00042879236624612907,0.00042903728456487357,82000,34.489195585250854
9.755793469098741,77.48032236811905,83,77.48032236811905,9.755793469098741,75.40525418138782,15.249872208581186,15.249872208581186,75.40525418138782,0.0001,2.7222453903984585e-07,0.00043972969922059687,0.00044000192375963674,83000,34.34947156906128
26.094779684987405,96.18318939182184,84,96.18318939182184,26.094779684987405,78.59571261006923,26.22558305357612,26.22558305357612,78.59571261006923,0.0001,2.7765658052325666e-07,0.00044142737776992167,0.00044170503435044493,84000,33.37875199317932
20.852448133545344,86.52160187318624,85,86.52160187318624,20.852448133545344,73.47417975918975,18.061840752963583,18.061840752963583,73.47417975918975,0.0001,2.4890190916109683e-07,0.00042239539301133403,0.0004226442949204951,85000,34.40371298789978
129.93489390888755,175.76360603897433,86,175.76360603897433,129.93489390888755,130.0380505747327,102.19686553203282,102.19686553203282,130.0380505747327,0.0001,2.2356435447660505e-07,0.0004379725450219523,0.0004381961093764289,86000,34.202128648757935
11.603863539507783,79.68228562880635,87,79.68228562880635,11.603863539507783,71.80637109893686,9.066228895693433,9.066228895693433,71.80637109893686,0.0001,2.9716076296565997e-07,0.00041245390636166244,0.0004127510671246281,87000,34.12616801261902
2.8378380983724503,69.1460823626555,88,69.1460823626555,2.8378380983724503,76.88398319923051,14.573482860933598,14.573482860933598,76.88398319923051,0.0001,3.00803436064399e-07,0.0004148109259050418,0.0004151117293411062,88000,34.22668147087097
143.08463364542294,195.79990865574078,89,195.79990865574078,143.08463364542294,145.48047721757823,71.70223413123502,71.70223413123502,145.48047721757823,0.0001,2.1728025308792495e-07,0.00041843885834342773,0.00041865613859651566,89000,35.85112404823303
149.44205862801056,192.9002696732312,90,192.9002696732312,149.44205862801056,166.70120112293756,131.2326099541124,131.2326099541124,166.70120112293756,0.0001,3.363383481930094e-07,0.0004059389482210245,0.0004062752865692175,90000,34.21179699897766
1.5937476835215698,62.631403673156285,91,62.631403673156285,1.5937476835215698,65.8145623549206,2.086992194721117,2.086992194721117,65.8145623549206,0.0001,2.049702209823775e-07,0.0004136851171084899,0.0004138900873294723,91000,33.778361797332764
18.206854901201094,83.15471629647722,92,83.15471629647722,18.206854901201094,83.68690428501085,22.270519923684425,22.270519923684425,83.68690428501085,0.0001,1.965227371065856e-07,0.00040573556522007344,0.00040593208795718,92000,34.18977665901184
19.918428239367255,80.41119323451586,93,80.41119323451586,19.918428239367255,76.77043167473107,10.939083035390958,10.939083035390958,76.77043167473107,0.0001,2.238702067563529e-07,0.0003994896421041626,0.00039971351231091895,93000,34.32112741470337
8.849646910102226,57.462507274410754,94,57.462507274410754,8.849646910102226,62.069144756415746,6.131643486186906,6.131643486186906,62.069144756415746,0.0001,1.9723170565528964e-07,0.00041546661151099334,0.0004156638432166486,94000,33.380003929138184
24.690440427642546,102.5998061818901,95,102.5998061818901,24.690440427642546,150.6884710275155,129.42781851139782,129.42781851139782,150.6884710275155,0.0001,2.2137587336061022e-07,0.00044150362619179415,0.00044172500206515476,95000,34.34873652458191
129.02695725168337,182.81275032680225,96,182.81275032680225,129.02695725168337,158.91471528018877,115.3454411234986,115.3454411234986,158.91471528018877,0.0001,2.1173180768077146e-07,0.0004268699031176017,0.0004270816349252825,96000,34.547527551651
18.89990046888293,106.35249682911713,97,106.35249682911713,18.89990046888293,85.11084065247572,6.589440994423847,6.589440994423847,85.11084065247572,0.0001,2.5634935251180634e-07,0.00043589950279483827,0.00043615585214735005,97000,34.36234378814697
4.948213199527882,101.26587887345548,98,101.26587887345548,4.948213199527882,79.30474615800867,3.9082288287904374,3.9082288287904374,79.30474615800867,0.0001,1.9083657007932117e-07,0.0004234499667532162,0.00042364080332329556,98000,33.49807286262512
121.65467516565192,185.12937008337656,99,185.12937008337656,121.65467516565192,111.15327330990965,37.12479932268924,37.12479932268924,111.15327330990965,0.0001,2.526153096112689e-07,0.0004027678061414552,0.00040302042145106646,99000,33.48683166503906
146.72639957997893,196.32884600342794,100,196.32884600342794,146.72639957997893,106.12258404087791,29.513956010223126,29.513956010223126,106.12258404087791,0.0001,2.4206000896848753e-07,0.0004143582000636459,0.0004146002600726144,100000,33.54548954963684
